Empréstimo,ValorDoBem,Finalidade,Emprego,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS
47728.0,265138.46,Diversas,Outros,1.25,0.0,0.0,245.1,2.0,26.0,32.2%
95456.0,213896.80000000002,Diversas,Gerente,12.0,1.0,0.0,101.0,5.0,15.0,32.0%
52752.0,300645.58,Diversas,Outros,0.0,0.0,0.0,191.0,1.0,31.0,34.3%
15386.0,187599.30000000002,Reforma,Outros,10.25,0.0,0.0,84.4,3.0,13.0,
34540.0,213520.0,Diversas,Gerente,6.5,0.0,0.0,103.4,0.0,13.0,
53380.0,216660.0,Diversas,Geral,25.25,0.0,0.0,352.0,3.0,25.0,
61858.0,282100.74,Diversas,Geral,0.75,0.0,0.0,84.8,0.0,22.0,38.3%
54636.0,258243.02000000002,Diversas,Outros,5.25,,,110.6,0.0,7.0,35.8%
20096.0,220292.98,Diversas,Professional,7.25,0.0,3.0,165.5,1.0,29.0,20.1%
42704.0,136904.0,Reforma,Outros,0.0,8.0,1.0,233.3,0.0,18.0,
85722.0,117847.34000000001,Reforma,Outros,22.5,0.0,0.0,85.2,2.0,14.0,29.6%
41762.0,177077.16,Diversas,Outros,,0.0,0.0,75.7,0.0,14.0,41.1%
66254.0,399125.4,Diversas,Geral,25.0,0.0,0.0,281.9,3.0,16.0,32.1%
35168.0,229659.6,Diversas,Professional,20.5,0.0,1.0,400.3,1.0,12.0,21.4%
56834.0,515176.66000000003,Diversas,Professional,19.5,0.0,0.0,250.4,0.0,28.0,22.5%
43646.0,254377.68000000002,Diversas,Outros,2.5,0.0,0.0,245.0,2.0,28.0,30.2%
91060.0,604277.3,Reforma,Autônomo,2.5,0.0,0.0,168.9,0.0,16.0,40.6%
33284.0,213416.38,Diversas,Gerente,10.75,0.0,0.0,119.3,1.0,19.0,33.5%
51810.0,453607.54000000004,Diversas,Geral,1.5,,,139.1,2.0,15.0,34.1%
86664.0,635981.88,Reforma,Outros,10.5,0.0,0.0,269.8,2.0,31.0,42.8%
47414.0,215036.62,Diversas,Gerente,27.5,1.0,0.0,281.1,1.0,17.0,38.2%
51182.0,323171.94,Diversas,Comissionado,23.25,0.0,0.0,258.7,0.0,46.0,36.0%
29516.0,185690.18,Diversas,Outros,10.5,0.0,0.0,103.5,0.0,24.0,39.3%
43646.0,251200.0,Diversas,Geral,6.25,0.0,0.0,122.0,1.0,20.0,
53380.0,170737.5,Diversas,Outros,1.5,1.0,0.0,80.5,1.0,18.0,
21038.0,95908.16,Diversas,Outros,2.75,0.0,0.0,286.0,0.0,14.0,25.1%
33912.0,236511.08000000002,Diversas,Outros,0.0,0.0,0.0,59.9,6.0,20.0,21.9%
56520.0,193901.28,Diversas,Outros,8.5,0.0,0.0,124.8,3.0,51.0,32.0%
37052.0,179394.48,Diversas,Outros,,0.0,0.0,76.8,0.0,14.0,43.8%
23236.0,512328.68,Reforma,Professional,11.25,0.0,0.0,227.4,0.0,19.0,19.1%
34540.0,341195.54000000004,Reforma,Gerente,11.5,0.0,0.0,258.3,0.0,24.0,30.4%
39250.0,229138.36000000002,Reforma,Outros,29.0,0.0,3.0,184.8,0.0,26.0,35.7%
23550.0,162055.4,Reforma,Professional,4.25,0.0,3.0,159.6,2.0,18.0,
37052.0,339408.88,Reforma,Professional,13.0,0.0,7.0,127.7,0.0,38.0,36.2%
96712.0,142854.30000000002,Diversas,Outros,28.0,0.0,0.0,202.1,0.0,15.0,44.4%
63114.0,321247.12,Diversas,Geral,8.75,0.0,0.0,208.6,2.0,13.0,31.8%
79756.0,273597.62,Diversas,Geral,0.0,0.0,1.0,84.4,0.0,23.0,32.4%
22922.0,201666.5,Diversas,Gerente,6.0,,4.0,107.6,1.0,10.0,39.1%
74732.0,213965.88,Diversas,Outros,8.75,0.0,0.0,61.7,1.0,18.0,35.7%
33284.0,110528.0,Diversas,Gerente,13.0,0.0,0.0,91.7,5.0,14.0,
135962.0,144201.36000000002,Diversas,Outros,,1.0,1.0,208.5,0.0,17.0,33.7%
38308.0,221056.0,Diversas,Outros,14.5,0.0,0.0,171.0,0.0,18.0,35.6%
60602.0,351981.44,Diversas,Gerente,15.5,0.0,0.0,257.7,5.0,33.0,35.5%
72848.0,537392.16,Diversas,Professional,6.25,0.0,0.0,200.3,0.0,36.0,19.8%
81954.0,638054.28,Reforma,Outros,10.25,0.0,0.0,250.5,1.0,33.0,43.1%
43018.0,353319.08,Reforma,Professional,9.5,0.0,1.0,173.3,0.0,28.0,30.8%
63428.0,566154.56,Diversas,Geral,6.5,0.0,0.0,220.0,3.0,23.0,39.8%
62172.0,45872.26,Diversas,Outros,4.5,,,64.4,1.0,17.0,41.9%
12560.0,183219.0,Reforma,Gerente,4.25,0.0,0.0,163.0,3.0,16.0,
22294.0,234724.42,Reforma,Geral,2.75,0.0,0.0,50.2,0.0,4.0,42.3%
50240.0,341167.28,Diversas,Geral,30.25,,1.0,334.5,2.0,47.0,32.7%
40820.0,152563.18,Reforma,Geral,23.5,0.0,0.0,266.8,0.0,20.0,32.6%
41762.0,341531.52,Diversas,Outros,5.5,0.0,0.0,82.8,1.0,13.0,35.9%
51496.0,515377.62,Diversas,Professional,21.25,0.0,0.0,239.5,0.0,26.0,23.2%
69080.0,188761.1,Diversas,Outros,27.25,0.0,1.0,216.0,0.0,23.0,24.6%
63114.0,234193.76,Diversas,Geral,,0.0,0.0,254.2,0.0,22.0,38.8%
34226.0,239016.80000000002,Diversas,Outros,2.75,0.0,0.0,232.9,0.0,10.0,37.0%
28574.0,36267.0,Reforma,Outros,,0.0,0.0,54.6,1.0,3.0,
47100.0,232360.0,Reforma,Outros,,0.0,0.0,246.4,1.0,51.0,
78500.0,155502.22,Diversas,Outros,36.75,0.0,0.0,282.4,1.0,26.0,
46472.0,301104.02,Diversas,Outros,4.25,2.0,0.0,90.7,0.0,20.0,22.2%
206612.0,448775.08,Reforma,Geral,10.5,0.0,0.0,114.8,0.0,12.0,38.9%
35482.0,208323.30000000002,Reforma,Outros,,0.0,0.0,359.3,0.0,6.0,35.6%
27318.0,304799.8,Diversas,Gerente,3.0,0.0,0.0,71.3,2.0,23.0,38.2%
61544.0,353943.94,Diversas,Gerente,18.5,0.0,0.0,240.3,4.0,30.0,38.0%
19468.0,281450.76,Reforma,Outros,24.75,0.0,0.0,327.3,0.0,47.0,29.3%
26690.0,254735.64,Reforma,Outros,16.5,0.0,0.0,224.0,1.0,35.0,34.7%
51810.0,606020.0,Diversas,Professional,10.5,0.0,0.0,264.7,1.0,38.0,
74418.0,568110.78,Diversas,Professional,5.75,,,178.5,5.0,43.0,41.3%
15700.0,270825.0,Diversas,Gerente,19.75,0.0,1.0,303.0,1.0,22.0,
40192.0,273983.84,Reforma,Geral,26.0,0.0,0.0,170.1,1.0,14.0,41.4%
69394.0,332055.0,Diversas,Gerente,9.5,0.0,1.0,294.6,2.0,29.0,
42076.0,306168.84,Diversas,Outros,5.0,3.0,0.0,72.7,1.0,22.0,22.5%
165478.0,253545.58000000002,Reforma,Autônomo,10.0,0.0,0.0,175.9,0.0,20.0,27.3%
127484.0,188400.0,Diversas,Outros,20.0,0.0,0.0,209.0,1.0,30.0,
34226.0,177501.06,Diversas,Outros,7.75,0.0,1.0,81.6,2.0,21.0,34.2%
72220.0,204351.2,Diversas,Outros,26.0,0.0,0.0,304.0,2.0,30.0,35.9%
182120.0,236900.44,Diversas,Outros,2.75,0.0,0.0,104.8,0.0,20.0,31.2%
40506.0,194680.0,Diversas,Outros,7.25,0.0,0.0,79.2,5.0,18.0,
106132.0,137299.64,Diversas,Outros,29.75,0.0,0.0,201.3,0.0,14.0,41.5%
135648.0,1465610.7,Reforma,Professional,3.25,0.0,0.0,313.7,4.0,15.0,40.6%
92002.0,364095.56,Reforma,Outros,6.0,,,112.8,9.0,22.0,43.4%
19782.0,238640.0,Diversas,Gerente,0.8,2.0,0.0,85.2,1.0,12.0,
63114.0,438460.18,Reforma,Professional,10.5,0.0,0.0,164.2,1.0,24.0,32.6%
14758.0,278097.24,Reforma,Outros,2.0,2.0,0.0,286.6,0.0,5.0,35.5%
38622.0,558458.42,Diversas,Professional,6.0,,0.0,207.9,4.0,25.0,41.4%
33284.0,257608.74000000002,Diversas,Geral,3.0,1.0,3.0,185.6,3.0,28.0,37.2%
27632.0,252142.0,Reforma,Outros,10.0,4.0,1.0,137.8,1.0,32.0,
43960.0,392500.0,Diversas,Gerente,6.75,,,251.2,3.0,44.0,
126542.0,1466731.6800000002,Reforma,Professional,2.25,0.0,0.0,329.9,4.0,15.0,42.8%
134392.0,212179.22,Reforma,Geral,,0.0,0.0,302.1,0.0,19.0,14.0%
89490.0,424895.38,Diversas,Outros,5.5,0.0,0.0,222.3,4.0,44.0,33.2%
56520.0,197333.30000000002,Reforma,Outros,27.75,0.0,0.0,247.4,0.0,14.0,21.5%
82582.0,285868.74,Diversas,Outros,24.0,1.0,2.0,196.8,0.0,19.0,23.9%
11932.0,144581.30000000002,Reforma,Autônomo,,0.0,0.0,206.4,0.0,11.0,43.2%
31714.0,218399.56,Reforma,Outros,29.75,0.0,3.0,192.2,1.0,23.0,32.6%
52752.0,281749.06,Reforma,Outros,,0.0,0.0,289.0,0.0,20.0,26.7%
47100.0,350496.22000000003,Diversas,Outros,4.0,0.0,0.0,100.0,2.0,14.0,37.2%
54636.0,359595.94,Reforma,Geral,2.25,,2.0,156.1,1.0,23.0,36.7%
43960.0,221448.5,Diversas,Geral,3.5,3.0,3.0,208.7,2.0,49.0,
40506.0,353589.12,Diversas,Outros,17.75,0.0,2.0,209.7,2.0,16.0,40.7%
49926.0,378216.14,Diversas,Outros,1.0,0.0,0.0,124.9,2.0,20.0,37.0%
59974.0,364136.38,Diversas,Professional,15.25,0.0,0.0,266.6,0.0,19.0,26.4%
67510.0,363313.7,Diversas,Professional,10.0,,1.0,124.4,1.0,30.0,51.4%
59346.0,506001.58,Diversas,Gerente,1.75,0.0,0.0,218.5,1.0,18.0,38.5%
80384.0,831384.0800000001,Reforma,Autônomo,4.75,1.0,0.0,263.2,2.0,52.0,38.4%
37052.0,394233.28,Diversas,Geral,11.75,0.0,0.0,150.6,1.0,24.0,39.9%
63428.0,195936.0,Reforma,Outros,1.5,0.0,0.0,126.3,2.0,2.0,
58718.0,345337.2,Diversas,Professional,7.25,0.0,0.0,147.2,2.0,20.0,23.5%
33598.0,203591.32,Reforma,Outros,9.5,0.0,0.0,97.5,2.0,34.0,42.4%
20410.0,655977.4,Diversas,Professional,4.25,6.0,0.0,88.3,7.0,28.0,71.8%
55892.0,538126.92,Reforma,Gerente,23.75,0.0,0.0,88.4,2.0,21.0,29.4%
14758.0,362688.84,Reforma,Professional,6.25,0.0,0.0,184.0,0.0,26.0,29.2%
53380.0,345400.0,Diversas,Outros,1.15,6.0,0.0,183.1,2.0,45.0,
34854.0,242643.5,Reforma,Outros,4.5,0.0,1.0,244.9,1.0,16.0,35.6%
97340.0,590803.56,Diversas,Professional,0.0,0.0,0.0,220.2,2.0,18.0,41.3%
23550.0,240131.5,Diversas,Professional,8.0,0.0,0.0,62.2,2.0,23.0,37.3%
15700.0,167826.72,Reforma,Autônomo,,0.0,0.0,208.9,0.0,12.0,43.1%
56834.0,243959.16,Reforma,Outros,,0.0,0.0,250.5,0.0,49.0,44.7%
46786.0,255564.6,Reforma,Professional,12.0,0.0,2.0,173.4,0.0,14.0,
100480.0,219690.1,Diversas,Professional,13.5,2.0,4.0,114.9,3.0,25.0,34.0%
33598.0,150223.88,Diversas,Outros,12.75,,1.0,147.3,5.0,30.0,36.8%
43646.0,294883.68,Diversas,Outros,5.75,2.0,0.0,70.7,0.0,20.0,22.9%
178980.0,213520.0,Diversas,Outros,4.25,0.0,0.0,99.1,0.0,22.0,
46158.0,295929.3,Diversas,Outros,5.5,3.0,0.0,80.6,0.0,22.0,23.4%
18840.0,101108.0,Diversas,Outros,4.75,0.0,0.0,85.9,3.0,20.0,
32028.0,178980.0,Diversas,Outros,0.5,1.0,0.0,193.0,2.0,13.0,
28574.0,241456.58000000002,Reforma,Outros,5.0,0.0,1.0,247.2,1.0,16.0,37.5%
73790.0,445204.9,Diversas,Professional,23.25,1.0,0.0,160.6,0.0,26.0,40.3%
94200.0,166734.0,Diversas,Gerente,20.0,4.0,5.0,149.2,0.0,26.0,
12246.0,197820.0,Diversas,Professional,8.0,0.0,4.0,173.9,1.0,29.0,
42390.0,425470.0,Diversas,Outros,2.0,0.0,0.0,277.2,5.0,42.0,
29202.0,173799.0,Reforma,Outros,9.25,0.0,0.0,309.4,2.0,13.0,35.6%
28574.0,126542.0,Reforma,Outros,5.75,0.0,0.0,110.8,5.0,31.0,21.1%
72220.0,203220.80000000002,Diversas,Geral,4.25,0.0,0.0,162.1,1.0,28.0,33.6%
124658.0,367964.04000000004,Diversas,Gerente,16.0,0.0,1.0,206.1,0.0,22.0,42.1%
39564.0,204100.0,Diversas,Outros,5.5,1.0,0.0,60.2,6.0,23.0,
147580.0,343996.42000000004,Reforma,Autônomo,10.25,0.0,0.0,208.5,2.0,36.0,39.1%
40506.0,197003.6,Diversas,Outros,2.75,0.0,0.0,169.9,0.0,13.0,39.4%
85408.0,294381.28,Diversas,Geral,8.25,0.0,0.0,168.2,0.0,20.0,37.2%
27946.0,132850.26,Reforma,Outros,,,1.0,58.4,0.0,10.0,35.4%
38622.0,390041.38,Reforma,Professional,9.25,0.0,0.0,162.8,2.0,30.0,26.7%
44902.0,368667.4,Diversas,Geral,10.75,0.0,0.0,222.4,0.0,12.0,37.9%
47100.0,334070.88,Diversas,Comissionado,12.25,,2.0,167.8,0.0,17.0,34.0%
36424.0,247592.14,Diversas,Geral,6.0,0.0,3.0,203.9,3.0,29.0,36.8%
40192.0,151690.26,Reforma,Geral,23.5,0.0,0.0,267.9,0.0,20.0,28.5%
19468.0,186786.04,Reforma,Outros,5.75,0.0,0.0,86.8,0.0,18.0,27.4%
46472.0,208050.12,Diversas,Outros,7.25,0.0,0.0,243.8,0.0,17.0,36.5%
46786.0,324352.58,Diversas,Outros,4.75,2.0,0.0,85.3,0.0,20.0,20.6%
82896.0,650928.28,Diversas,Professional,9.75,0.0,0.0,229.5,3.0,24.0,17.9%
90746.0,370485.46,Diversas,Outros,4.75,0.0,0.0,94.4,2.0,31.0,38.8%
47728.0,124359.70000000001,Diversas,Gerente,8.0,0.0,0.0,99.4,0.0,10.0,22.7%
109272.0,520194.38,Diversas,Outros,,0.0,0.0,246.3,4.0,14.0,38.1%
43646.0,253925.52000000002,Diversas,Professional,18.5,0.0,0.0,280.2,1.0,7.0,44.3%
26690.0,103327.98000000001,Reforma,Geral,18.25,0.0,0.0,172.6,1.0,15.0,33.3%
12560.0,218041.6,Reforma,Outros,4.25,0.0,1.0,171.1,0.0,18.0,
42704.0,163330.24000000002,Reforma,Geral,24.5,0.0,1.0,272.0,0.0,19.0,26.2%
47728.0,241780.0,Diversas,Outros,0.9,1.0,0.0,130.4,3.0,27.0,
182434.0,221633.76,Diversas,Outros,4.75,0.0,0.0,103.5,0.0,20.0,28.5%
32656.0,314053.38,Diversas,Outros,10.5,0.0,0.0,170.1,4.0,22.0,42.0%
29516.0,393916.14,Diversas,Geral,7.5,0.0,0.0,131.1,1.0,20.0,35.3%
26062.0,207689.02000000002,Reforma,Geral,24.25,0.0,0.0,321.4,1.0,12.0,40.0%
5652.0,135126.76,Reforma,Outros,11.75,0.0,0.0,90.7,0.0,8.0,38.9%
73162.0,423940.82,Diversas,Gerente,9.5,1.0,0.0,190.6,5.0,18.0,41.7%
107074.0,114566.04000000001,Diversas,Gerente,1.0,0.0,2.0,198.2,3.0,50.0,44.5%
53380.0,292305.74,Diversas,Professional,4.75,0.0,0.0,117.8,1.0,21.0,39.5%
107702.0,430180.0,Diversas,Outros,12.0,0.0,0.0,65.7,1.0,37.0,
28260.0,192136.6,Diversas,Outros,5.0,0.0,0.0,77.9,1.0,11.0,28.5%
47728.0,579832.4,Diversas,Gerente,11.25,0.0,0.0,255.9,0.0,21.0,27.8%
32342.0,172700.0,Diversas,Outros,1.5,0.0,1.0,100.7,2.0,33.0,
57148.0,226080.0,Diversas,Gerente,10.75,2.0,0.0,77.0,3.0,27.0,
218858.0,922849.14,Diversas,Autônomo,10.0,0.0,0.0,225.0,2.0,25.0,30.0%
59346.0,205635.46000000002,Diversas,Professional,15.75,0.0,0.0,191.0,0.0,24.0,39.6%
37680.0,549704.1,Diversas,Professional,7.25,,1.0,209.4,4.0,25.0,
31714.0,79442.0,Diversas,Outros,,1.0,0.0,124.4,1.0,5.0,
34226.0,260852.36000000002,Reforma,Outros,1.25,0.0,1.0,193.8,0.0,13.0,29.1%
39250.0,317290.72000000003,Diversas,Outros,1.0,0.0,0.0,149.4,0.0,22.0,38.9%
117750.0,501580.46,Diversas,Outros,,0.0,0.0,262.6,2.0,13.0,34.4%
51810.0,251200.0,Diversas,Outros,2.5,0.0,0.0,310.2,3.0,16.0,
47100.0,431404.60000000003,Diversas,Outros,0.45,0.0,0.0,116.1,1.0,16.0,
31400.0,602880.0,Reforma,Geral,0.5,0.0,1.0,348.4,0.0,16.0,
24806.0,143940.74000000002,Diversas,Geral,10.5,0.0,0.0,188.0,0.0,21.0,31.3%
41762.0,289583.36,Diversas,Outros,9.5,0.0,0.0,161.7,4.0,22.0,37.9%
57148.0,297979.72000000003,Diversas,Outros,22.5,0.0,0.0,226.0,2.0,40.0,37.0%
37366.0,404369.2,Diversas,Geral,8.0,0.0,0.0,63.2,3.0,20.0,48.4%
75046.0,365995.26,Diversas,Gerente,23.75,,0.0,316.6,0.0,43.0,40.0%
58718.0,200749.62,Reforma,Geral,3.75,0.0,0.0,123.1,1.0,17.0,31.0%
81326.0,663014.14,Reforma,Professional,6.0,0.0,0.0,184.4,1.0,29.0,39.5%
139416.0,485783.12,Diversas,Outros,14.25,,0.0,256.7,3.0,31.0,41.9%
38308.0,322220.52,Reforma,Professional,2.75,0.0,0.0,80.9,2.0,19.0,35.4%
49298.0,263760.0,Diversas,Outros,0.2,2.0,2.0,114.7,2.0,26.0,
29516.0,238881.78,Reforma,Geral,12.0,2.0,0.0,245.4,2.0,31.0,35.4%
55578.0,180298.80000000002,Diversas,Professional,3.0,0.0,0.0,269.6,1.0,35.0,39.9%
50868.0,319642.58,Reforma,Professional,23.75,0.0,0.0,222.4,0.0,22.0,35.3%
54008.0,375198.60000000003,Diversas,Outros,9.0,0.0,0.0,297.6,1.0,18.0,29.3%
50554.0,225053.22,Diversas,Geral,1.25,0.0,0.0,189.2,0.0,26.0,30.7%
71906.0,326104.7,Reforma,Gerente,13.0,0.0,0.0,152.6,0.0,26.0,33.8%
59032.0,512605.0,Diversas,Gerente,2.5,0.0,0.0,207.2,1.0,19.0,37.9%
43960.0,91034.88,Reforma,Outros,,0.0,0.0,343.4,2.0,14.0,
60602.0,137343.6,Diversas,Geral,7.5,1.0,0.0,170.2,1.0,16.0,33.1%
32656.0,238046.54,Diversas,Outros,3.0,0.0,0.0,184.6,2.0,17.0,31.7%
77558.0,260795.84,Diversas,Gerente,4.0,0.0,0.0,252.7,2.0,26.0,35.9%
86664.0,275324.62,Diversas,Geral,0.75,0.0,0.0,99.9,0.0,23.0,36.8%
39564.0,304875.16000000003,Diversas,Outros,2.75,0.0,0.0,118.1,1.0,33.0,40.8%
18840.0,251200.0,Reforma,Outros,23.05,0.0,0.0,345.4,1.0,46.0,
54322.0,389567.24,Diversas,Geral,1.0,,2.0,272.8,0.0,28.0,40.4%
85408.0,182798.24000000002,Diversas,Outros,35.75,0.0,0.0,274.4,0.0,22.0,37.6%
66568.0,341104.48000000004,Reforma,Outros,4.25,0.0,0.0,201.5,1.0,13.0,31.6%
38622.0,453051.76,Diversas,Professional,1.25,0.0,0.0,255.2,0.0,46.0,34.5%
69080.0,326333.92000000004,Diversas,Outros,20.25,0.0,0.0,204.5,1.0,13.0,37.7%
32970.0,273110.92,Reforma,Professional,22.25,0.0,0.0,233.5,0.0,10.0,27.8%
37366.0,343472.04000000004,Reforma,Professional,11.0,0.0,1.0,176.8,0.0,28.0,34.7%
59032.0,366384.62,Diversas,Professional,6.75,0.0,0.0,142.9,1.0,20.0,21.7%
62800.0,330422.2,Diversas,Professional,16.5,0.0,3.0,284.6,1.0,35.0,
56520.0,360428.04000000004,Reforma,Geral,2.25,,2.0,122.0,0.0,26.0,39.5%
69080.0,39250.0,Diversas,Professional,3.0,0.0,0.0,118.8,6.0,24.0,
54950.0,342096.72000000003,Reforma,Professional,4.5,0.0,0.0,128.0,1.0,23.0,38.1%
71906.0,165804.56,Diversas,Outros,14.0,0.0,0.0,110.8,1.0,24.0,32.6%
69394.0,319466.74,Diversas,Geral,8.25,,0.0,98.5,1.0,17.0,35.7%
27318.0,199619.22,Diversas,Gerente,4.25,0.0,0.0,197.7,1.0,22.0,26.8%
54950.0,273770.32,Reforma,Professional,3.75,0.0,0.0,118.7,1.0,13.0,25.4%
57776.0,216270.64,Diversas,Outros,,0.0,0.0,200.8,6.0,25.0,41.0%
81640.0,562301.78,Diversas,Outros,1.5,0.0,0.0,188.0,0.0,33.0,40.7%
39250.0,99987.02,Diversas,Geral,7.5,0.0,1.0,109.0,0.0,16.0,19.3%
48042.0,272875.42,Diversas,Outros,0.75,0.0,0.0,113.6,4.0,11.0,36.8%
135648.0,914437.0800000001,Diversas,Professional,30.75,0.0,0.0,229.9,1.0,23.0,41.8%
51810.0,518938.38,Diversas,Gerente,14.75,0.0,1.0,171.9,1.0,33.0,36.2%
161082.0,267700.7,Reforma,Autônomo,10.75,0.0,0.0,167.9,0.0,21.0,27.6%
105818.0,540557.28,Diversas,Gerente,15.5,0.0,0.0,180.6,1.0,27.0,42.5%
68138.0,45781.200000000004,Diversas,Outros,5.0,,,64.2,1.0,17.0,42.3%
49926.0,376018.14,Diversas,Outros,9.0,0.0,0.0,302.3,2.0,18.0,30.2%
242408.0,675100.0,Reforma,Autônomo,8.25,1.0,2.0,73.3,3.0,14.0,
115552.0,513967.76,Diversas,Outros,,0.0,0.0,243.2,3.0,13.0,37.7%
23550.0,131880.0,Diversas,Autônomo,1.25,0.0,0.0,50.6,1.0,15.0,
44588.0,278288.78,Diversas,Outros,10.0,0.0,1.0,222.0,0.0,32.0,34.6%
18212.0,182719.74000000002,Reforma,Outros,5.0,0.0,0.0,82.5,0.0,17.0,22.1%
45844.0,140059.7,Diversas,Geral,13.75,0.0,0.0,129.7,0.0,5.0,36.5%
50240.0,200448.18000000002,Diversas,Outros,7.0,0.0,1.0,124.1,2.0,50.0,32.1%
119948.0,659604.1,Reforma,Professional,3.25,0.0,0.0,150.9,0.0,32.0,33.9%
67196.0,415434.56,Diversas,Geral,7.0,1.0,5.0,208.9,1.0,18.0,35.2%
149464.0,272087.28,Reforma,Geral,7.25,0.0,0.0,305.9,0.0,13.0,33.6%
29202.0,179551.48,Diversas,Outros,2.5,0.0,0.0,102.8,0.0,20.0,37.4%
40192.0,226620.08000000002,Diversas,Outros,20.75,0.0,0.0,163.2,0.0,16.0,36.5%
51496.0,383962.34,Diversas,Professional,0.25,0.0,0.0,124.1,0.0,31.0,34.9%
64370.0,722200.0,Diversas,Professional,2.5,0.0,0.0,290.8,1.0,27.0,
48984.0,387648.7,Diversas,Outros,13.0,0.0,0.0,178.0,0.0,27.0,36.5%
61858.0,355956.68,Diversas,Professional,6.75,0.0,0.0,137.2,3.0,22.0,19.7%
66254.0,388863.88,Diversas,Outros,9.25,0.0,0.0,286.2,1.0,17.0,37.1%
76302.0,435144.34,Diversas,Gerente,9.25,2.0,0.0,177.2,4.0,17.0,42.3%
57462.0,298714.48000000004,Diversas,Gerente,0.75,0.0,0.0,88.3,0.0,17.0,25.2%
40192.0,347230.62,Diversas,Outros,4.75,0.0,0.0,80.7,1.0,13.0,31.6%
49926.0,302771.36,Reforma,Geral,10.5,,,112.8,0.0,11.0,38.0%
87606.0,289442.06,Diversas,Geral,0.5,0.0,1.0,96.1,0.0,23.0,31.1%
78814.0,634022.52,Diversas,Outros,24.0,0.0,0.0,201.7,0.0,19.0,22.7%
81640.0,223891.42,Diversas,Outros,8.25,0.0,7.0,248.5,3.0,22.0,45.2%
19782.0,102235.26000000001,Reforma,Geral,12.75,3.0,6.0,229.9,0.0,24.0,21.3%
27004.0,789477.64,Diversas,Comissionado,,0.0,0.0,123.2,0.0,24.0,42.9%
40192.0,160526.22,Reforma,Outros,23.75,0.0,1.0,130.4,0.0,23.0,37.4%
83524.0,414206.82,Diversas,Professional,0.75,1.0,0.0,189.7,2.0,37.0,35.3%
15700.0,117750.0,Reforma,Outros,,0.0,3.0,109.1,11.0,5.0,
84152.0,574704.78,Diversas,Professional,7.0,0.0,0.0,333.6,0.0,34.0,39.0%
45216.0,332014.18,Reforma,Professional,8.25,0.0,0.0,122.3,1.0,28.0,25.8%
72848.0,554558.54,Diversas,Professional,5.5,,,180.6,5.0,44.0,42.8%
52438.0,291096.84,Reforma,Outros,13.25,0.0,1.0,265.1,0.0,21.0,29.9%
62800.0,100228.8,Diversas,Outros,0.25,1.0,0.0,25.9,1.0,3.0,28.9%
21980.0,256224.0,Reforma,Professional,2.0,2.0,0.0,343.5,0.0,29.0,
40820.0,296274.7,Diversas,Geral,8.0,0.0,0.0,217.0,3.0,30.0,42.0%
87606.0,381645.02,Diversas,Gerente,5.0,2.0,1.0,108.5,10.0,15.0,0.8%
32970.0,209356.36000000002,Diversas,Geral,4.5,0.0,0.0,86.4,2.0,11.0,37.1%
218858.0,924312.38,Diversas,Autônomo,10.75,0.0,0.0,232.2,2.0,24.0,29.2%
24178.0,270096.52,Reforma,Outros,16.75,0.0,0.0,188.2,0.0,26.0,24.2%
34854.0,210395.7,Reforma,Outros,,0.0,0.0,367.0,0.0,7.0,36.7%
47728.0,411409.08,Diversas,Professional,14.5,0.0,0.0,298.4,0.0,18.0,29.6%
48042.0,296105.14,Diversas,Geral,1.25,0.0,0.0,152.1,4.0,19.0,32.4%
58090.0,333427.18,Diversas,Professional,2.0,0.0,0.0,284.0,1.0,22.0,39.0%
72220.0,218230.0,Diversas,Outros,10.75,0.0,0.0,121.5,1.0,20.0,
79442.0,317658.10000000003,Diversas,Professional,0.25,0.0,0.0,198.2,0.0,24.0,33.2%
24178.0,84648.12000000001,Diversas,Outros,0.75,0.0,0.0,19.8,12.0,6.0,29.2%
40506.0,207748.68000000002,Diversas,Outros,4.75,0.0,0.0,173.1,0.0,14.0,37.2%
55892.0,296742.56,Reforma,Professional,7.25,0.0,0.0,88.4,0.0,15.0,30.3%
105504.0,414319.86000000004,Diversas,Gerente,30.5,0.0,0.0,344.6,0.0,20.0,39.9%
50240.0,169560.0,Diversas,Outros,16.0,0.0,0.0,112.9,1.0,18.0,
9420.0,63742.0,Reforma,Outros,3.25,0.0,0.0,52.9,5.0,9.0,
147894.0,338567.36,Reforma,Autônomo,9.5,0.0,0.0,205.1,2.0,34.0,39.5%
45216.0,320980.22000000003,Diversas,Professional,9.0,2.0,0.0,179.2,0.0,29.0,26.6%
40506.0,263204.22000000003,Diversas,Geral,13.0,0.0,0.0,249.7,3.0,35.0,38.6%
122146.0,850158.14,Diversas,Professional,4.0,0.0,0.0,248.7,0.0,33.0,28.6%
42390.0,293703.04000000004,Diversas,Outros,6.5,0.0,0.0,204.3,2.0,19.0,43.8%
25434.0,102313.76000000001,Diversas,Outros,0.25,1.0,0.0,29.5,12.0,7.0,27.3%
19782.0,365056.4,Reforma,Geral,23.0,0.0,0.0,127.2,1.0,12.0,36.6%
105190.0,369669.06,Diversas,Gerente,11.5,0.0,0.0,64.9,0.0,35.0,25.5%
71278.0,415412.58,Reforma,Outros,1.0,0.0,0.0,311.3,3.0,20.0,28.4%
